timestamp,sensor_id,sensor_type,location,value,unit,status
2024-01-01T07:35:20,sensor_015,co2,factory_floor_b,448.47,ppm,OK
2024-01-01T07:35:30,sensor_015,co2,factory_floor_b,642.08,ppm,OK
2024-01-01T07:35:40,sensor_009,temperature,warehouse_north,75.81,�C,WARNING
2024-01-01T07:35:50,sensor_019,temperature,warehouse_south,57.67,�C,OK
2024-01-01T07:36:00,sensor_018,co2,factory_floor_b,358.96,ppm,OK
2024-01-01T07:36:10,sensor_020,co2,server_room_1,872.26,ppm,OK
2024-01-01T07:36:20,sensor_010,temperature,control_room,16.59,�C,OK
2024-01-01T07:36:30,sensor_007,humidity,warehouse_north,82.38,%,WARNING
2024-01-01T07:36:40,sensor_006,vibration,factory_floor_b,17.67,mm/s,WARNING
2024-01-01T07:36:50,sensor_002,co2,control_room,642.35,ppm,OK
2024-01-01T07:37:00,sensor_020,co2,server_room_1,1100.0,ppm,OK
2024-01-01T07:37:10,sensor_006,vibration,factory_floor_b,6.06,mm/s,OK
2024-01-01T07:37:20,sensor_007,humidity,warehouse_north,67.16,%,OK
2024-01-01T07:37:30,sensor_010,temperature,control_room,32.59,�C,OK
2024-01-01T07:37:40,sensor_008,pressure,server_room_1,1002.96,hPa,WARNING
2024-01-01T07:37:50,sensor_013,temperature,warehouse_south,66.65,�C,OK
2024-01-01T07:38:00,sensor_006,vibration,factory_floor_b,7.23,mm/s,OK
2024-01-01T07:38:10,sensor_018,co2,factory_floor_b,1627.78,ppm,ERROR
2024-01-01T07:38:20,sensor_015,co2,factory_floor_b,318.34,ppm,WARNING
2024-01-01T07:38:30,sensor_018,co2,factory_floor_b,1078.82,ppm,OK
2024-01-01T07:38:40,sensor_001,co2,factory_floor_a,1929.55,ppm,ERROR
2024-01-01T07:38:50,sensor_017,humidity,factory_floor_b,79.69,%,OK
2024-01-01T07:39:00,sensor_004,pressure,factory_floor_b,1045.54,hPa,ERROR
2024-01-01T07:39:10,sensor_018,co2,factory_floor_b,401.59,ppm,OK
2024-01-01T07:39:20,sensor_014,pressure,factory_floor_b,962.2,hPa,WARNING
2024-01-01T07:39:30,sensor_016,co2,warehouse_south,1691.86,ppm,ERROR
2024-01-01T07:39:40,sensor_010,temperature,control_room,80.2,�C,ERROR
2024-01-01T07:39:50,sensor_003,pressure,factory_floor_b,1044.34,hPa,ERROR
2024-01-01T07:40:00,sensor_015,co2,factory_floor_b,1341.01,ppm,OK
2024-01-01T07:40:10,sensor_019,temperature,warehouse_south,74.48,�C,WARNING
2024-01-01T07:40:20,sensor_016,co2,warehouse_south,1147.29,ppm,OK
2024-01-01T07:40:30,sensor_012,vibration,factory_floor_b,7.32,mm/s,OK
2024-01-01T07:40:40,sensor_016,co2,warehouse_south,363.8,ppm,OK
2024-01-01T07:40:50,sensor_005,vibration,warehouse_north,3.85,mm/s,OK
2024-01-01T07:41:00,sensor_003,pressure,factory_floor_b,974.15,hPa,WARNING
2024-01-01T07:41:10,sensor_005,vibration,warehouse_north,8.52,mm/s,OK
2024-01-01T07:41:20,sensor_012,vibration,factory_floor_b,21.03,mm/s,ERROR
2024-01-01T07:41:30,sensor_017,humidity,factory_floor_b,86.17,%,WARNING
2024-01-01T07:41:40,sensor_005,vibration,warehouse_north,15.7,mm/s,OK
2024-01-01T07:41:50,sensor_013,temperature,warehouse_south,42.3,�C,OK
2024-01-01T07:42:00,sensor_015,co2,factory_floor_b,943.99,ppm,OK
2024-01-01T07:42:10,sensor_018,co2,factory_floor_b,1458.6,ppm,WARNING
2024-01-01T07:42:20,sensor_017,humidity,factory_floor_b,93.86,%,ERROR
2024-01-01T07:42:30,sensor_019,temperature,warehouse_south,62.57,�C,OK
2024-01-01T07:42:40,sensor_019,temperature,warehouse_south,66.41,�C,OK
2024-01-01T07:42:50,sensor_020,co2,server_room_1,1535.38,ppm,ERROR
2024-01-01T07:43:00,sensor_019,temperature,warehouse_south,42.18,�C,OK
2024-01-01T07:43:10,sensor_009,temperature,warehouse_north,72.23,�C,WARNING
2024-01-01T07:43:20,sensor_001,co2,factory_floor_a,1193.09,ppm,OK
2024-01-01T07:43:30,sensor_020,co2,server_room_1,1061.03,ppm,OK
2024-01-01T07:43:40,sensor_001,co2,factory_floor_a,1484.38,ppm,WARNING
2024-01-01T07:43:50,sensor_008,pressure,server_room_1,1046.84,hPa,ERROR
2024-01-01T07:44:00,sensor_003,pressure,factory_floor_b,979.78,hPa,WARNING
2024-01-01T07:44:10,sensor_011,humidity,factory_floor_a,78.96,%,OK
2024-01-01T07:44:20,sensor_004,pressure,factory_floor_b,1038.62,hPa,WARNING
2024-01-01T07:44:30,sensor_010,temperature,control_room,65.13,�C,OK
2024-01-01T07:44:40,sensor_004,pressure,factory_floor_b,1028.22,hPa,WARNING
2024-01-01T07:44:50,sensor_004,pressure,factory_floor_b,1006.52,hPa,WARNING
2024-01-01T07:45:00,sensor_013,temperature,warehouse_south,29.89,�C,OK
2024-01-01T07:45:10,sensor_010,temperature,control_room,21.45,�C,OK
2024-01-01T07:45:20,sensor_007,humidity,warehouse_north,86.44,%,WARNING
2024-01-01T07:45:30,sensor_005,vibration,warehouse_north,15.56,mm/s,OK
2024-01-01T07:45:40,sensor_009,temperature,warehouse_north,24.32,�C,OK
2024-01-01T07:45:50,sensor_004,pressure,factory_floor_b,961.51,hPa,WARNING
2024-01-01T07:46:00,sensor_008,pressure,server_room_1,973.01,hPa,WARNING
2024-01-01T07:46:10,sensor_016,co2,warehouse_south,1041.87,ppm,OK
2024-01-01T07:46:20,sensor_017,humidity,factory_floor_b,71.46,%,OK
2024-01-01T07:46:30,sensor_008,pressure,server_room_1,1015.85,hPa,WARNING
2024-01-01T07:46:40,sensor_009,temperature,warehouse_north,55.98,�C,OK
2024-01-01T07:46:50,sensor_014,pressure,factory_floor_b,1026.94,hPa,WARNING
2024-01-01T07:47:00,sensor_012,vibration,factory_floor_b,20.35,mm/s,ERROR
2024-01-01T07:47:10,sensor_017,humidity,factory_floor_b,96.05,%,ERROR
2024-01-01T07:47:20,sensor_019,temperature,warehouse_south,23.29,�C,OK
2024-01-01T07:47:30,sensor_009,temperature,warehouse_north,56.17,�C,OK
2024-01-01T07:47:40,sensor_013,temperature,warehouse_south,34.87,�C,OK
2024-01-01T07:47:50,sensor_014,pressure,factory_floor_b,1042.88,hPa,ERROR
2024-01-01T07:48:00,sensor_004,pressure,factory_floor_b,957.69,hPa,ERROR
2024-01-01T07:48:10,sensor_001,co2,factory_floor_a,1006.28,ppm,OK
2024-01-01T07:48:20,sensor_015,co2,factory_floor_b,1676.88,ppm,ERROR
2024-01-01T07:48:30,sensor_020,co2,server_room_1,708.06,ppm,OK
2024-01-01T07:48:40,sensor_003,pressure,factory_floor_b,971.24,hPa,WARNING
2024-01-01T07:48:50,sensor_004,pressure,factory_floor_b,960.81,hPa,WARNING
2024-01-01T07:49:00,sensor_008,pressure,server_room_1,983.28,hPa,WARNING
2024-01-01T07:49:10,sensor_007,humidity,warehouse_north,74.0,%,OK
2024-01-01T07:49:20,sensor_018,co2,factory_floor_b,1433.66,ppm,WARNING
2024-01-01T07:49:30,sensor_002,co2,control_room,625.73,ppm,OK
2024-01-01T07:49:40,sensor_009,temperature,warehouse_north,40.93,�C,OK
2024-01-01T07:49:50,sensor_003,pressure,factory_floor_b,1045.44,hPa,ERROR
2024-01-01T07:50:00,sensor_011,humidity,factory_floor_a,53.03,%,OK
2024-01-01T07:50:10,sensor_018,co2,factory_floor_b,1152.76,ppm,OK
2024-01-01T07:50:20,sensor_003,pressure,factory_floor_b,1002.38,hPa,WARNING
2024-01-01T07:50:30,sensor_005,vibration,warehouse_north,11.7,mm/s,OK
2024-01-01T07:50:40,sensor_017,humidity,factory_floor_b,69.22,%,OK
2024-01-01T07:50:50,sensor_014,pressure,factory_floor_b,976.18,hPa,WARNING
2024-01-01T07:51:00,sensor_007,humidity,warehouse_north,56.59,%,OK
2024-01-01T07:51:10,sensor_003,pressure,factory_floor_b,957.56,hPa,ERROR
2024-01-01T07:51:20,sensor_005,vibration,warehouse_north,3.16,mm/s,OK
2024-01-01T07:51:30,sensor_004,pressure,factory_floor_b,987.99,hPa,WARNING
2024-01-01T07:51:40,sensor_013,temperature,warehouse_south,38.05,�C,OK
2024-01-01T07:51:50,sensor_006,vibration,factory_floor_b,21.43,mm/s,ERROR
2024-01-01T07:52:00,sensor_017,humidity,factory_floor_b,27.06,%,WARNING
2024-01-01T07:52:10,sensor_007,humidity,warehouse_north,53.42,%,OK
2024-01-01T07:52:20,sensor_008,pressure,server_room_1,956.91,hPa,ERROR
2024-01-01T07:52:30,sensor_019,temperature,warehouse_south,93.53,�C,ERROR
2024-01-01T07:52:40,sensor_003,pressure,factory_floor_b,993.01,hPa,WARNING
2024-01-01T07:52:50,sensor_001,co2,factory_floor_a,474.75,ppm,OK
2024-01-01T07:53:00,sensor_019,temperature,warehouse_south,21.76,�C,OK
2024-01-01T07:53:10,sensor_017,humidity,factory_floor_b,57.84,%,OK
2024-01-01T07:53:20,sensor_008,pressure,server_room_1,1030.11,hPa,WARNING
2024-01-01T07:53:30,sensor_018,co2,factory_floor_b,1155.36,ppm,OK
2024-01-01T07:53:40,sensor_008,pressure,server_room_1,952.43,hPa,ERROR
2024-01-01T07:53:50,sensor_001,co2,factory_floor_a,1842.52,ppm,ERROR
2024-01-01T07:54:00,sensor_016,co2,warehouse_south,1426.69,ppm,WARNING
2024-01-01T07:54:10,sensor_004,pressure,factory_floor_b,978.97,hPa,WARNING
2024-01-01T07:54:20,sensor_019,temperature,warehouse_south,61.33,�C,OK
2024-01-01T07:54:30,sensor_020,co2,server_room_1,1829.92,ppm,ERROR
2024-01-01T07:54:40,sensor_009,temperature,warehouse_north,28.06,�C,OK
2024-01-01T07:54:50,sensor_003,pressure,factory_floor_b,979.86,hPa,WARNING
2024-01-01T07:55:00,sensor_008,pressure,server_room_1,1004.0,hPa,WARNING
2024-01-01T07:55:10,sensor_017,humidity,factory_floor_b,92.85,%,ERROR
2024-01-01T07:55:20,sensor_008,pressure,server_room_1,979.56,hPa,WARNING
2024-01-01T07:55:30,sensor_002,co2,control_room,1377.56,ppm,WARNING
2024-01-01T07:55:40,sensor_014,pressure,factory_floor_b,956.06,hPa,ERROR
2024-01-01T07:55:50,sensor_010,temperature,control_room,64.73,�C,OK
2024-01-01T07:56:00,sensor_016,co2,warehouse_south,1870.41,ppm,ERROR
2024-01-01T07:56:10,sensor_011,humidity,factory_floor_a,91.96,%,ERROR
2024-01-01T07:56:20,sensor_019,temperature,warehouse_south,15.74,�C,OK
2024-01-01T07:56:30,sensor_002,co2,control_room,1264.78,ppm,OK
2024-01-01T07:56:40,sensor_020,co2,server_room_1,342.73,ppm,OK
2024-01-01T07:56:50,sensor_009,temperature,warehouse_north,93.04,�C,ERROR
2024-01-01T07:57:00,sensor_003,pressure,factory_floor_b,1008.92,hPa,WARNING
2024-01-01T07:57:10,sensor_011,humidity,factory_floor_a,56.13,%,OK
2024-01-01T07:57:20,sensor_019,temperature,warehouse_south,34.32,�C,OK
2024-01-01T07:57:30,sensor_004,pressure,factory_floor_b,1028.95,hPa,WARNING
2024-01-01T07:57:40,sensor_004,pressure,factory_floor_b,1034.54,hPa,WARNING
2024-01-01T07:57:50,sensor_011,humidity,factory_floor_a,32.39,%,OK
2024-01-01T07:58:00,sensor_009,temperature,warehouse_north,93.76,�C,ERROR
2024-01-01T07:58:10,sensor_010,temperature,control_room,26.65,�C,OK
2024-01-01T07:58:20,sensor_007,humidity,warehouse_north,46.59,%,OK
2024-01-01T07:58:30,sensor_005,vibration,warehouse_north,5.91,mm/s,OK
2024-01-01T07:58:40,sensor_015,co2,factory_floor_b,810.66,ppm,OK
2024-01-01T07:58:50,sensor_016,co2,warehouse_south,1174.48,ppm,OK
2024-01-01T07:59:00,sensor_019,temperature,warehouse_south,23.51,�C,OK
2024-01-01T07:59:10,sensor_007,humidity,warehouse_north,84.36,%,WARNING
2024-01-01T07:59:20,sensor_005,vibration,warehouse_north,6.23,mm/s,OK
2024-01-01T07:59:30,sensor_018,co2,factory_floor_b,1203.3,ppm,OK
2024-01-01T07:59:40,sensor_020,co2,server_room_1,518.73,ppm,OK
2024-01-01T07:59:50,sensor_007,humidity,warehouse_north,50.58,%,OK
2024-01-01T08:00:00,sensor_016,co2,warehouse_south,311.76,ppm,WARNING
2024-01-01T08:00:10,sensor_006,vibration,factory_floor_b,14.99,mm/s,OK
2024-01-01T08:00:20,sensor_003,pressure,factory_floor_b,987.19,hPa,WARNING
2024-01-01T08:00:30,sensor_009,temperature,warehouse_north,37.42,�C,OK
2024-01-01T08:00:40,sensor_008,pressure,server_room_1,972.22,hPa,WARNING
2024-01-01T08:00:50,sensor_008,pressure,server_room_1,1026.4,hPa,WARNING
2024-01-01T08:01:00,sensor_007,humidity,warehouse_north,53.84,%,OK
2024-01-01T08:01:10,sensor_018,co2,factory_floor_b,868.33,ppm,OK
2024-01-01T08:01:20,sensor_014,pressure,factory_floor_b,1014.82,hPa,WARNING
2024-01-01T08:01:30,sensor_009,temperature,warehouse_north,80.06,�C,ERROR
2024-01-01T08:01:40,sensor_020,co2,server_room_1,1368.94,ppm,WARNING
2024-01-01T08:01:50,sensor_003,pressure,factory_floor_b,993.31,hPa,WARNING
2024-01-01T08:02:00,sensor_010,temperature,control_room,40.81,�C,OK
2024-01-01T08:02:10,sensor_012,vibration,factory_floor_b,19.4,mm/s,ERROR
2024-01-01T08:02:20,sensor_018,co2,factory_floor_b,409.63,ppm,OK
2024-01-01T08:02:30,sensor_013,temperature,warehouse_south,46.82,�C,OK
2024-01-01T08:02:40,sensor_004,pressure,factory_floor_b,1028.14,hPa,WARNING
2024-01-01T08:02:50,sensor_005,vibration,warehouse_north,10.78,mm/s,OK
2024-01-01T08:03:00,sensor_006,vibration,factory_floor_b,7.27,mm/s,OK
2024-01-01T08:03:10,sensor_018,co2,factory_floor_b,1503.3,ppm,ERROR
2024-01-01T08:03:20,sensor_013,temperature,warehouse_south,92.38,�C,ERROR
2024-01-01T08:03:30,sensor_005,vibration,warehouse_north,2.35,mm/s,OK
2024-01-01T08:03:40,sensor_002,co2,control_room,414.73,ppm,OK
2024-01-01T08:03:50,sensor_006,vibration,factory_floor_b,4.39,mm/s,OK
2024-01-01T08:04:00,sensor_006,vibration,factory_floor_b,14.95,mm/s,OK
2024-01-01T08:04:10,sensor_007,humidity,warehouse_north,24.67,%,ERROR
2024-01-01T08:04:20,sensor_019,temperature,warehouse_south,79.68,�C,WARNING
2024-01-01T08:04:30,sensor_011,humidity,factory_floor_a,28.46,%,OK
2024-01-01T08:04:40,sensor_004,pressure,factory_floor_b,1017.32,hPa,WARNING
2024-01-01T08:04:50,sensor_015,co2,factory_floor_b,879.27,ppm,OK
2024-01-01T08:05:00,sensor_015,co2,factory_floor_b,724.16,ppm,OK
2024-01-01T08:05:10,sensor_015,co2,factory_floor_b,1463.76,ppm,WARNING
2024-01-01T08:05:20,sensor_020,co2,server_room_1,408.92,ppm,OK
2024-01-01T08:05:30,sensor_017,humidity,factory_floor_b,76.94,%,OK
2024-01-01T08:05:40,sensor_001,co2,factory_floor_a,616.92,ppm,OK
2024-01-01T08:05:50,sensor_005,vibration,warehouse_north,20.88,mm/s,ERROR
2024-01-01T08:06:00,sensor_005,vibration,warehouse_north,4.8,mm/s,OK
2024-01-01T08:06:10,sensor_018,co2,factory_floor_b,1375.11,ppm,WARNING
2024-01-01T08:06:20,sensor_011,humidity,factory_floor_a,29.86,%,OK
2024-01-01T08:06:30,sensor_001,co2,factory_floor_a,964.4,ppm,OK
2024-01-01T08:06:40,sensor_009,temperature,warehouse_north,20.65,�C,OK
2024-01-01T08:06:50,sensor_013,temperature,warehouse_south,29.8,�C,OK
2024-01-01T08:07:00,sensor_019,temperature,warehouse_south,60.57,�C,OK
2024-01-01T08:07:10,sensor_012,vibration,factory_floor_b,13.32,mm/s,OK
2024-01-01T08:07:20,sensor_009,temperature,warehouse_north,41.01,�C,OK
2024-01-01T08:07:30,sensor_010,temperature,control_room,38.25,�C,OK
2024-01-01T08:07:40,sensor_016,co2,warehouse_south,1748.13,ppm,ERROR
2024-01-01T08:07:50,sensor_005,vibration,warehouse_north,7.8,mm/s,OK
2024-01-01T08:08:00,sensor_010,temperature,control_room,84.96,�C,ERROR
2024-01-01T08:08:10,sensor_005,vibration,warehouse_north,12.51,mm/s,OK
2024-01-01T08:08:20,sensor_010,temperature,control_room,67.55,�C,OK
2024-01-01T08:08:30,sensor_002,co2,control_room,947.79,ppm,OK
2024-01-01T08:08:40,sensor_002,co2,control_room,603.05,ppm,OK
2024-01-01T08:08:50,sensor_015,co2,factory_floor_b,1791.6,ppm,ERROR
2024-01-01T08:09:00,sensor_020,co2,server_room_1,764.35,ppm,OK
2024-01-01T08:09:10,sensor_010,temperature,control_room,47.87,�C,OK
2024-01-01T08:09:20,sensor_012,vibration,factory_floor_b,19.52,mm/s,ERROR
2024-01-01T08:09:30,sensor_003,pressure,factory_floor_b,979.87,hPa,WARNING
2024-01-01T08:09:40,sensor_020,co2,server_room_1,422.13,ppm,OK
2024-01-01T08:09:50,sensor_019,temperature,warehouse_south,64.11,�C,OK
2024-01-01T08:10:00,sensor_015,co2,factory_floor_b,1698.71,ppm,ERROR
2024-01-01T08:10:10,sensor_008,pressure,server_room_1,1007.09,hPa,WARNING
2024-01-01T08:10:20,sensor_005,vibration,warehouse_north,1.22,mm/s,OK
2024-01-01T08:10:30,sensor_011,humidity,factory_floor_a,30.15,%,OK
2024-01-01T08:10:40,sensor_011,humidity,factory_floor_a,96.54,%,ERROR
2024-01-01T08:10:50,sensor_001,co2,factory_floor_a,428.79,ppm,OK
2024-01-01T08:11:00,sensor_018,co2,factory_floor_b,953.87,ppm,OK
2024-01-01T08:11:10,sensor_003,pressure,factory_floor_b,954.42,hPa,ERROR
2024-01-01T08:11:20,sensor_002,co2,control_room,1312.69,ppm,OK
2024-01-01T08:11:30,sensor_014,pressure,factory_floor_b,1019.89,hPa,WARNING
2024-01-01T08:11:40,sensor_010,temperature,control_room,37.38,�C,OK
2024-01-01T08:11:50,sensor_009,temperature,warehouse_north,17.93,�C,OK
2024-01-01T08:12:00,sensor_013,temperature,warehouse_south,66.81,�C,OK
2024-01-01T08:12:10,sensor_007,humidity,warehouse_north,75.43,%,OK
2024-01-01T08:12:20,sensor_011,humidity,factory_floor_a,24.3,%,ERROR
2024-01-01T08:12:30,sensor_003,pressure,factory_floor_b,1018.59,hPa,WARNING
2024-01-01T08:12:40,sensor_011,humidity,factory_floor_a,81.84,%,WARNING
2024-01-01T08:12:50,sensor_019,temperature,warehouse_south,49.95,�C,OK
2024-01-01T08:13:00,sensor_010,temperature,control_room,77.39,�C,WARNING
2024-01-01T08:13:10,sensor_009,temperature,warehouse_north,77.61,�C,WARNING
2024-01-01T08:13:20,sensor_012,vibration,factory_floor_b,23.67,mm/s,ERROR
2024-01-01T08:13:30,sensor_017,humidity,factory_floor_b,89.75,%,WARNING
2024-01-01T08:13:40,sensor_007,humidity,warehouse_north,91.8,%,ERROR
2024-01-01T08:13:50,sensor_018,co2,factory_floor_b,578.25,ppm,OK
2024-01-01T08:14:00,sensor_005,vibration,warehouse_north,19.8,mm/s,ERROR
2024-01-01T08:14:10,sensor_017,humidity,factory_floor_b,60.58,%,OK
2024-01-01T08:14:20,sensor_017,humidity,factory_floor_b,90.45,%,ERROR
2024-01-01T08:14:30,sensor_014,pressure,factory_floor_b,965.96,hPa,WARNING
2024-01-01T08:14:40,sensor_015,co2,factory_floor_b,1390.67,ppm,WARNING
2024-01-01T08:14:50,sensor_011,humidity,factory_floor_a,39.24,%,OK
2024-01-01T08:15:00,sensor_002,co2,control_room,1789.16,ppm,ERROR
2024-01-01T08:15:10,sensor_018,co2,factory_floor_b,582.6,ppm,OK
2024-01-01T08:15:20,sensor_012,vibration,factory_floor_b,23.98,mm/s,ERROR
2024-01-01T08:15:30,sensor_006,vibration,factory_floor_b,21.27,mm/s,ERROR
2024-01-01T08:15:40,sensor_020,co2,server_room_1,1544.46,ppm,ERROR
2024-01-01T08:15:50,sensor_014,pressure,factory_floor_b,998.33,hPa,WARNING
2024-01-01T08:16:00,sensor_008,pressure,server_room_1,1001.06,hPa,WARNING
2024-01-01T08:16:10,sensor_011,humidity,factory_floor_a,95.27,%,ERROR
2024-01-01T08:16:20,sensor_004,pressure,factory_floor_b,982.93,hPa,WARNING
2024-01-01T08:16:30,sensor_005,vibration,warehouse_north,11.28,mm/s,OK
2024-01-01T08:16:40,sensor_007,humidity,warehouse_north,22.91,%,ERROR
2024-01-01T08:16:50,sensor_012,vibration,factory_floor_b,19.34,mm/s,ERROR
2024-01-01T08:17:00,sensor_017,humidity,factory_floor_b,32.89,%,OK
2024-01-01T08:17:10,sensor_011,humidity,factory_floor_a,51.57,%,OK
2024-01-01T08:17:20,sensor_001,co2,factory_floor_a,1604.61,ppm,ERROR
2024-01-01T08:17:30,sensor_010,temperature,control_room,41.35,�C,OK
2024-01-01T08:17:40,sensor_002,co2,control_room,1742.03,ppm,ERROR
2024-01-01T08:17:50,sensor_010,temperature,control_room,34.95,�C,OK
2024-01-01T08:18:00,sensor_016,co2,warehouse_south,345.95,ppm,OK
2024-01-01T08:18:10,sensor_001,co2,factory_floor_a,1834.62,ppm,ERROR
2024-01-01T08:18:20,sensor_017,humidity,factory_floor_b,88.36,%,WARNING
2024-01-01T08:18:30,sensor_011,humidity,factory_floor_a,35.05,%,OK
2024-01-01T08:18:40,sensor_010,temperature,control_room,64.22,�C,OK
2024-01-01T08:18:50,sensor_006,vibration,factory_floor_b,15.11,mm/s,OK
2024-01-01T08:19:00,sensor_009,temperature,warehouse_north,35.17,�C,OK
2024-01-01T08:19:10,sensor_016,co2,warehouse_south,1009.96,ppm,OK
2024-01-01T08:19:20,sensor_016,co2,warehouse_south,1354.01,ppm,WARNING
2024-01-01T08:19:30,sensor_015,co2,factory_floor_b,993.02,ppm,OK
2024-01-01T08:19:40,sensor_014,pressure,factory_floor_b,994.84,hPa,WARNING
2024-01-01T08:19:50,sensor_013,temperature,warehouse_south,86.49,�C,ERROR
2024-01-01T08:20:00,sensor_003,pressure,factory_floor_b,1024.05,hPa,WARNING
2024-01-01T08:20:10,sensor_015,co2,factory_floor_b,1108.21,ppm,OK
2024-01-01T08:20:20,sensor_001,co2,factory_floor_a,1408.24,ppm,WARNING
2024-01-01T08:20:30,sensor_006,vibration,factory_floor_b,12.17,mm/s,OK
2024-01-01T08:20:40,sensor_007,humidity,warehouse_north,74.94,%,OK
2024-01-01T08:20:50,sensor_005,vibration,warehouse_north,18.99,mm/s,ERROR
2024-01-01T08:21:00,sensor_007,humidity,warehouse_north,85.78,%,WARNING
2024-01-01T08:21:10,sensor_017,humidity,factory_floor_b,44.53,%,OK
2024-01-01T08:21:20,sensor_005,vibration,warehouse_north,13.46,mm/s,OK
2024-01-01T08:21:30,sensor_004,pressure,factory_floor_b,1034.76,hPa,WARNING
2024-01-01T08:21:40,sensor_009,temperature,warehouse_north,91.05,�C,ERROR
2024-01-01T08:21:50,sensor_001,co2,factory_floor_a,1111.07,ppm,OK
2024-01-01T08:22:00,sensor_016,co2,warehouse_south,441.13,ppm,OK
2024-01-01T08:22:10,sensor_004,pressure,factory_floor_b,1025.87,hPa,WARNING
2024-01-01T08:22:20,sensor_004,pressure,factory_floor_b,960.71,hPa,WARNING
2024-01-01T08:22:30,sensor_017,humidity,factory_floor_b,22.6,%,ERROR
2024-01-01T08:22:40,sensor_002,co2,control_room,1403.64,ppm,WARNING
2024-01-01T08:22:50,sensor_006,vibration,factory_floor_b,20.89,mm/s,ERROR
2024-01-01T08:23:00,sensor_008,pressure,server_room_1,1012.45,hPa,WARNING
2024-01-01T08:23:10,sensor_010,temperature,control_room,83.65,�C,ERROR
2024-01-01T08:23:20,sensor_007,humidity,warehouse_north,52.0,%,OK
2024-01-01T08:23:30,sensor_018,co2,factory_floor_b,1920.65,ppm,ERROR
2024-01-01T08:23:40,sensor_003,pressure,factory_floor_b,1002.29,hPa,WARNING
2024-01-01T08:23:50,sensor_009,temperature,warehouse_north,65.03,�C,OK
2024-01-01T08:24:00,sensor_004,pressure,factory_floor_b,997.94,hPa,WARNING
2024-01-01T08:24:10,sensor_006,vibration,factory_floor_b,14.68,mm/s,OK
2024-01-01T08:24:20,sensor_014,pressure,factory_floor_b,997.49,hPa,WARNING
2024-01-01T08:24:30,sensor_015,co2,factory_floor_b,560.29,ppm,OK
2024-01-01T08:24:40,sensor_018,co2,factory_floor_b,1334.65,ppm,OK
2024-01-01T08:24:50,sensor_016,co2,warehouse_south,1867.93,ppm,ERROR
2024-01-01T08:25:00,sensor_003,pressure,factory_floor_b,1023.6,hPa,WARNING
2024-01-01T08:25:10,sensor_002,co2,control_room,1959.33,ppm,ERROR
2024-01-01T08:25:20,sensor_007,humidity,warehouse_north,40.46,%,OK
2024-01-01T08:25:30,sensor_003,pressure,factory_floor_b,965.76,hPa,WARNING
2024-01-01T08:25:40,sensor_001,co2,factory_floor_a,829.57,ppm,OK
2024-01-01T08:25:50,sensor_001,co2,factory_floor_a,538.18,ppm,OK
2024-01-01T08:26:00,sensor_015,co2,factory_floor_b,1299.99,ppm,OK
2024-01-01T08:26:10,sensor_018,co2,factory_floor_b,1102.65,ppm,OK
2024-01-01T08:26:20,sensor_005,vibration,warehouse_north,23.92,mm/s,ERROR
2024-01-01T08:26:30,sensor_015,co2,factory_floor_b,1211.08,ppm,OK
2024-01-01T08:26:40,sensor_005,vibration,warehouse_north,5.6,mm/s,OK
2024-01-01T08:26:50,sensor_019,temperature,warehouse_south,71.59,�C,OK
2024-01-01T08:27:00,sensor_016,co2,warehouse_south,1917.98,ppm,ERROR
2024-01-01T08:27:10,sensor_013,temperature,warehouse_south,42.68,�C,OK
2024-01-01T08:27:20,sensor_003,pressure,factory_floor_b,1038.82,hPa,WARNING
2024-01-01T08:27:30,sensor_011,humidity,factory_floor_a,46.27,%,OK
2024-01-01T08:27:40,sensor_005,vibration,warehouse_north,12.14,mm/s,OK
2024-01-01T08:27:50,sensor_004,pressure,factory_floor_b,1015.36,hPa,WARNING
2024-01-01T08:28:00,sensor_007,humidity,warehouse_north,78.89,%,OK
2024-01-01T08:28:10,sensor_016,co2,warehouse_south,1928.6,ppm,ERROR
2024-01-01T08:28:20,sensor_013,temperature,warehouse_south,52.98,�C,OK
2024-01-01T08:28:30,sensor_002,co2,control_room,641.52,ppm,OK
2024-01-01T08:28:40,sensor_017,humidity,factory_floor_b,29.04,%,OK
2024-01-01T08:28:50,sensor_002,co2,control_room,982.08,ppm,OK
2024-01-01T08:29:00,sensor_008,pressure,server_room_1,980.35,hPa,WARNING
2024-01-01T08:29:10,sensor_020,co2,server_room_1,405.69,ppm,OK
2024-01-01T08:29:20,sensor_001,co2,factory_floor_a,1131.37,ppm,OK
2024-01-01T08:29:30,sensor_001,co2,factory_floor_a,780.61,ppm,OK
2024-01-01T08:29:40,sensor_018,co2,factory_floor_b,1569.54,ppm,ERROR
2024-01-01T08:29:50,sensor_005,vibration,warehouse_north,24.24,mm/s,ERROR
2024-01-01T08:30:00,sensor_010,temperature,control_room,25.51,�C,OK
2024-01-01T08:30:10,sensor_010,temperature,control_room,36.28,�C,OK
2024-01-01T08:30:20,sensor_012,vibration,factory_floor_b,14.8,mm/s,OK
2024-01-01T08:30:30,sensor_003,pressure,factory_floor_b,954.48,hPa,ERROR
2024-01-01T08:30:40,sensor_011,humidity,factory_floor_a,23.73,%,ERROR
2024-01-01T08:30:50,sensor_009,temperature,warehouse_north,88.12,�C,ERROR
2024-01-01T08:31:00,sensor_009,temperature,warehouse_north,45.03,�C,OK
